Types [2, 1] and maxint [999, 3] detected
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min    	max     	std      
96 	7     	0.974402	0.974402	0.974402	0          
97 	6     	0.973011	0.96049 	0.974402	0.00417362 
98 	9     	0.974402	0.974402	0.974402	0          
99 	8     	0.957986	0.810239	0.974402	0.0492487  
100	6     	0.974346	0.973845	0.974402	0.000166945
101	7     	0.974402	0.974402	0.974402	0          
102	7     	0.974346	0.973845	0.974402	0.000166945
103	3     	0.974402	0.974402	0.974402	0          
104	1     	0.974402	0.974402	0.974402	0          
105	7     	0.974402	0.974402	0.974402	0          
106	8     	0.974402	0.974402	0.974402	0          
107	7     	0.974402	0.974402	0.974402	0          
108	7     	0.974402	0.974402	0.974402	0          
109	8     	0.974402	0.974402	0.974402	0          
110	3     	0.974402	0.974402	0.974402	0          
111	6     	0.974402	0.974402	0.974402	0          
112	4     	0.974402	0.974402	0.974402	0          
113	7     	0.974402	0.974402	0.974402	0          
114	8     	0.974402	0.974402	0.974402	0          
115	5     	0.974402	0.974402	0.974402	0          
116	7     	0.974402	0.974402	0.974402	0          
117	6     	0.974402	0.974402	0.974402	0          
118	5     	0.974346	0.973845	0.974402	0.000166945
119	6     	0.974346	0.973845	0.974402	0.000166945
120	5     	0.957986	0.810239	0.974402	0.0492487  
121	4     	0.974402	0.974402	0.974402	0          
122	6     	0.974402	0.974402	0.974402	0          
123	6     	0.974346	0.973845	0.974402	0.000166945
124	4     	0.974402	0.974402	0.974402	0          
125	5     	0.974402	0.974402	0.974402	0          
126	7     	0.974402	0.974402	0.974402	0          
127	8     	0.974402	0.974402	0.974402	0          
128	8     	0.974402	0.974402	0.974402	0          
129	9     	0.974402	0.974402	0.974402	0          
130	3     	0.957986	0.810239	0.974402	0.0492487  
131	8     	0.974402	0.974402	0.974402	0          
132	7     	0.974402	0.974402	0.974402	0          
133	5     	0.974402	0.974402	0.974402	0          
134	5     	0.974402	0.974402	0.974402	0          
135	7     	0.974346	0.973845	0.974402	0.000166945
136	4     	0.974402	0.974402	0.974402	0          
137	6     	0.974346	0.973845	0.974402	0.000166945
138	7     	0.974346	0.973845	0.974402	0.000166945
139	5     	0.974402	0.974402	0.974402	0          
140	6     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 5.575431614361336, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
3
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min     	max     	std      
0  	10    	0.88197	0.760712	0.974402	0.0922435
1  	8     	0.951363	0.775181	0.974402	0.0589663
2  	3     	0.970952	0.943795	0.974402	0.00905478
3  	9     	0.972677	0.96049 	0.974402	0.00406994
4  	8     	0.974235	0.973845	0.974402	0.000255013
5  	8     	0.974402	0.974402	0.974402	0          
6  	6     	0.974402	0.974402	0.974402	0          
7  	8     	0.974402	0.974402	0.974402	0          
8  	6     	0.957429	0.805231	0.974402	0.050733   
9  	5     	0.974346	0.973845	0.974402	0.000166945
10 	5     	0.974402	0.974402	0.974402	0          
11 	2     	0.974402	0.974402	0.974402	0          
12 	10    	0.97429 	0.973845	0.974402	0.000222593
13 	4     	0.974402	0.974402	0.974402	0          
14 	7     	0.974402	0.974402	0.974402	0          
15 	4     	0.974402	0.974402	0.974402	0          
16 	4     	0.974402	0.974402	0.974402	0          
17 	5     	0.974402	0.974402	0.974402	0          
18 	7     	0.974402	0.974402	0.974402	0          
19 	10    	0.974402	0.974402	0.974402	0          
20 	6     	0.974402	0.974402	0.974402	0          
21 	7     	0.974402	0.974402	0.974402	0          
22 	2     	0.974402	0.974402	0.974402	0          
23 	6     	0.974346	0.973845	0.974402	0.000166945
24 	6     	0.974402	0.974402	0.974402	0          
25 	5     	0.974402	0.974402	0.974402	0          
26 	8     	0.974346	0.973845	0.974402	0.000166945
27 	10    	0.971341	0.943795	0.974402	0.00918197 
28 	6     	0.974402	0.974402	0.974402	0          
29 	8     	0.974402	0.974402	0.974402	0          
30 	2     	0.971341	0.943795	0.974402	0.00918197 
31 	7     	0.974402	0.974402	0.974402	0          
32 	5     	0.974402	0.974402	0.974402	0          
33 	6     	0.957485	0.805231	0.974402	0.0507513  
34 	6     	0.974402	0.974402	0.974402	0          
35 	5     	0.974346	0.973845	0.974402	0.000166945
36 	4     	0.974346	0.973845	0.974402	0.000166945
37 	8     	0.974402	0.974402	0.974402	0          
38 	8     	0.974402	0.974402	0.974402	0          
39 	4     	0.974402	0.974402	0.974402	0          
40 	8     	0.974402	0.974402	0.974402	0          
41 	8     	0.974402	0.974402	0.974402	0          
42 	5     	0.973011	0.96049 	0.974402	0.00417362 
43 	5     	0.974402	0.974402	0.974402	0          
44 	8     	0.974402	0.974402	0.974402	0          
45 	5     	0.974402	0.974402	0.974402	0          
46 	6     	0.974402	0.974402	0.974402	0          
47 	5     	0.974402	0.974402	0.974402	0          
48 	6     	0.974402	0.974402	0.974402	0          
49 	6     	0.974402	0.974402	0.974402	0          
50 	6     	0.974346	0.973845	0.974402	0.000166945
51 	6     	0.974402	0.974402	0.974402	0          
52 	5     	0.974346	0.973845	0.974402	0.000166945
53 	5     	0.974402	0.974402	0.974402	0          
54 	5     	0.974346	0.973845	0.974402	0.000166945
55 	6     	0.974346	0.973845	0.974402	0.000166945
56 	10    	0.974402	0.974402	0.974402	0          
57 	4     	0.974402	0.974402	0.974402	0          
58 	6     	0.974346	0.973845	0.974402	0.000166945
59 	4     	0.974402	0.974402	0.974402	0          
60 	8     	0.974402	0.974402	0.974402	0          
61 	6     	0.974402	0.974402	0.974402	0          
62 	6     	0.974402	0.974402	0.974402	0          
63 	4     	0.974402	0.974402	0.974402	0          
64 	5     	0.974402	0.974402	0.974402	0          
65 	9     	0.971341	0.943795	0.974402	0.00918197 
66 	6     	0.957485	0.805231	0.974402	0.0507513  
67 	7     	0.974402	0.974402	0.974402	0          
68 	5     	0.974402	0.974402	0.974402	0          
69 	8     	0.974402	0.974402	0.974402	0          
70 	8     	0.974402	0.974402	0.974402	0          
71 	5     	0.974402	0.974402	0.974402	0          
72 	6     	0.974402	0.974402	0.974402	0          
73 	7     	0.974402	0.974402	0.974402	0          
74 	7     	0.974402	0.974402	0.974402	0          
75 	9     	0.974402	0.974402	0.974402	0          
76 	6     	0.974402	0.974402	0.974402	0          
77 	8     	0.974402	0.974402	0.974402	0          
78 	7     	0.974402	0.974402	0.974402	0          
79 	5     	0.974402	0.974402	0.974402	0          
80 	6     	0.974402	0.974402	0.974402	0          
81 	4     	0.974402	0.974402	0.974402	0          
82 	4     	0.974402	0.974402	0.974402	0          
83 	4     	0.974402	0.974402	0.974402	0          
84 	7     	0.974402	0.974402	0.974402	0          
85 	4     	0.974402	0.974402	0.974402	0          
86 	7     	0.974402	0.974402	0.974402	0          
87 	6     	0.974402	0.974402	0.974402	0          
88 	5     	0.974402	0.974402	0.974402	0          
89 	6     	0.974402	0.974402	0.974402	0          
90 	10    	0.974402	0.974402	0.974402	0          
91 	9     	0.974402	0.974402	0.974402	0          
92 	8     	0.971341	0.943795	0.974402	0.00918197 
93 	4     	0.974402	0.974402	0.974402	0          
94 	8     	0.974402	0.974402	0.974402	0          
95 	8     	0.974402	0.974402	0.974402	0          
96 	4     	0.974402	0.974402	0.974402	0          
97 	6     	0.974402	0.974402	0.974402	0          
98 	6     	0.974402	0.974402	0.974402	0          
99 	5     	0.974402	0.974402	0.974402	0          
100	10    	0.974402	0.974402	0.974402	0          
101	8     	0.971341	0.943795	0.974402	0.00918197 
102	6     	0.974346	0.973845	0.974402	0.000166945
103	9     	0.974402	0.974402	0.974402	0          
104	3     	0.974402	0.974402	0.974402	0          
105	8     	0.974402	0.974402	0.974402	0          
106	6     	0.971341	0.943795	0.974402	0.00918197 
107	5     	0.957485	0.805231	0.974402	0.0507513  
108	6     	0.974402	0.974402	0.974402	0          
109	4     	0.954424	0.805231	0.974402	0.0505613  
110	10    	0.973011	0.96049 	0.974402	0.00417362 
111	10    	0.974402	0.974402	0.974402	0          
112	6     	0.974402	0.974402	0.974402	0          
113	5     	0.973011	0.96049 	0.974402	0.00417362 
114	8     	0.971285	0.943795	0.974402	0.00916492 
115	6     	0.957429	0.805231	0.974402	0.050733   
116	8     	0.974402	0.974402	0.974402	0          
117	3     	0.974402	0.974402	0.974402	0          
118	5     	0.974402	0.974402	0.974402	0          
119	4     	0.974402	0.974402	0.974402	0          
120	7     	0.97123 	0.943795	0.974402	0.00915089 
121	1     	0.974402	0.974402	0.974402	0          
122	8     	0.974402	0.974402	0.974402	0          
123	5     	0.974346	0.973845	0.974402	0.000166945
124	8     	0.974402	0.974402	0.974402	0          
125	6     	0.974402	0.974402	0.974402	0          
126	8     	0.974402	0.974402	0.974402	0          
127	4     	0.974346	0.973845	0.974402	0.000166945
128	6     	0.974402	0.974402	0.974402	0          
129	5     	0.974402	0.974402	0.974402	0          
130	8     	0.971341	0.943795	0.974402	0.00918197 
131	5     	0.974402	0.974402	0.974402	0          
132	4     	0.974402	0.974402	0.974402	0          
133	9     	0.957485	0.805231	0.974402	0.0507513  
134	5     	0.974402	0.974402	0.974402	0          
135	7     	0.974402	0.974402	0.974402	0          
136	4     	0.974402	0.974402	0.974402	0          
137	5     	0.974402	0.974402	0.974402	0          
138	9     	0.974402	0.974402	0.974402	0          
139	6     	0.974346	0.973845	0.974402	0.000166945
140	6     	0.974346	0.973845	0.974402	0.000166945
Best individual is: {'C': 6.4302914510526294, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
4
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg   	min     	max     	std      
0  	10    	0.9202	0.761825	0.973845	0.0750985
1  	6     	0.957485	0.943795	0.973845	0.0142011
2  	4     	0.961825	0.943795	0.973845	0.0147215
3  	6     	0.973845	0.973845	0.973845	0        
4  	6     	0.973845	0.973845	0.973845	0        
5  	5     	0.973845	0.973845	0.973845	0        
6  	7     	0.973901	0.973845	0.974402	0.000166945
7  	3     	0.973901	0.973845	0.974402	0.000166945
8  	4     	0.974012	0.973845	0.974402	0.000255013
9  	5     	0.974235	0.973845	0.974402	0.000255013
10 	8     	0.974402	0.974402	0.974402	0          
11 	8     	0.974402	0.974402	0.974402	0          
12 	3     	0.974402	0.974402	0.974402	0          
13 	4     	0.974346	0.973845	0.974402	0.000166945
14 	5     	0.974402	0.974402	0.974402	0          
15 	8     	0.957151	0.801892	0.974402	0.0517529  
16 	8     	0.974402	0.974402	0.974402	0          
17 	6     	0.974402	0.974402	0.974402	0          
18 	7     	0.974402	0.974402	0.974402	0          
19 	7     	0.974402	0.974402	0.974402	0          
20 	6     	0.974402	0.974402	0.974402	0          
21 	5     	0.973011	0.96049 	0.974402	0.00417362 
22 	8     	0.974402	0.974402	0.974402	0          
23 	4     	0.974402	0.974402	0.974402	0          
24 	6     	0.974402	0.974402	0.974402	0          
25 	5     	0.974402	0.974402	0.974402	0          
26 	5     	0.974402	0.974402	0.974402	0          
27 	8     	0.971285	0.943795	0.974402	0.00916492 
28 	3     	0.974402	0.974402	0.974402	0          
29 	4     	0.974402	0.974402	0.974402	0          
30 	8     	0.974402	0.974402	0.974402	0          
31 	4     	0.974402	0.974402	0.974402	0          
32 	6     	0.974346	0.973845	0.974402	0.000166945
33 	4     	0.957151	0.801892	0.974402	0.0517529  
34 	7     	0.974402	0.974402	0.974402	0          
35 	4     	0.971341	0.943795	0.974402	0.00918197 
36 	6     	0.957151	0.801892	0.974402	0.0517529  
37 	1     	0.974402	0.974402	0.974402	0          
38 	5     	0.971341	0.943795	0.974402	0.00918197 
39 	8     	0.974402	0.974402	0.974402	0          
40 	7     	0.974402	0.974402	0.974402	0          
41 	6     	0.974402	0.974402	0.974402	0          
42 	7     	0.974402	0.974402	0.974402	0          
43 	9     	0.974402	0.974402	0.974402	0          
44 	8     	0.974402	0.974402	0.974402	0          
45 	6     	0.974402	0.974402	0.974402	0          
46 	6     	0.974402	0.974402	0.974402	0          
47 	2     	0.974402	0.974402	0.974402	0          
48 	5     	0.974346	0.973845	0.974402	0.000166945
49 	6     	0.974402	0.974402	0.974402	0          
50 	6     	0.974402	0.974402	0.974402	0          
51 	6     	0.974402	0.974402	0.974402	0          
52 	9     	0.974402	0.974402	0.974402	0          
53 	5     	0.974402	0.974402	0.974402	0          
54 	5     	0.974346	0.973845	0.974402	0.000166945
55 	9     	0.974402	0.974402	0.974402	0          
56 	5     	0.940401	0.801892	0.974402	0.0680114  
57 	6     	0.974402	0.974402	0.974402	0          
58 	5     	0.974402	0.974402	0.974402	0          
59 	7     	0.974402	0.974402	0.974402	0          
60 	8     	0.974402	0.974402	0.974402	0          
61 	8     	0.974402	0.974402	0.974402	0          
62 	5     	0.973011	0.96049 	0.974402	0.00417362 
63 	6     	0.974402	0.974402	0.974402	0          
64 	3     	0.974346	0.973845	0.974402	0.000166945
65 	4     	0.974346	0.973845	0.974402	0.000166945
66 	7     	0.974402	0.974402	0.974402	0          
67 	6     	0.974402	0.974402	0.974402	0          
68 	6     	0.974402	0.974402	0.974402	0          
69 	7     	0.974402	0.974402	0.974402	0          
70 	9     	0.974402	0.974402	0.974402	0          
71 	4     	0.974402	0.974402	0.974402	0          
72 	8     	0.957151	0.801892	0.974402	0.0517529  
73 	4     	0.974402	0.974402	0.974402	0          
74 	8     	0.95409 	0.801892	0.974402	0.0515468  
75 	6     	0.974068	0.971063	0.974402	0.00100167 
76 	4     	0.974402	0.974402	0.974402	0          
77 	4     	0.974402	0.974402	0.974402	0          
78 	5     	0.974402	0.974402	0.974402	0          
79 	5     	0.957151	0.801892	0.974402	0.0517529  
80 	8     	0.974402	0.974402	0.974402	0          
81 	8     	0.974346	0.973845	0.974402	0.000166945
82 	8     	0.974402	0.974402	0.974402	0          
83 	5     	0.974346	0.973845	0.974402	0.000166945
84 	5     	0.974402	0.974402	0.974402	0          
85 	6     	0.974402	0.974402	0.974402	0          
86 	8     	0.974346	0.973845	0.974402	0.000166945
87 	4     	0.974402	0.974402	0.974402	0          
88 	6     	0.974402	0.974402	0.974402	0          
89 	4     	0.974346	0.973845	0.974402	0.000166945
90 	4     	0.974346	0.973845	0.974402	0.000166945
91 	6     	0.974346	0.973845	0.974402	0.000166945
92 	4     	0.974402	0.974402	0.974402	0          
93 	6     	0.974402	0.974402	0.974402	0          
94 	9     	0.974402	0.974402	0.974402	0          
95 	8     	0.974402	0.974402	0.974402	0          
96 	3     	0.974402	0.974402	0.974402	0          
97 	6     	0.974402	0.974402	0.974402	0          
98 	6     	0.974402	0.974402	0.974402	0          
99 	5     	0.974402	0.974402	0.974402	0          
100	6     	0.974402	0.974402	0.974402	0          
101	6     	0.974346	0.973845	0.974402	0.000166945
102	8     	0.97429 	0.973845	0.974402	0.000222593
103	6     	0.974402	0.974402	0.974402	0          
104	8     	0.974402	0.974402	0.974402	0          
105	3     	0.974346	0.973845	0.974402	0.000166945
106	6     	0.974402	0.974402	0.974402	0          
107	8     	0.974402	0.974402	0.974402	0          
108	1     	0.974402	0.974402	0.974402	0          
109	3     	0.974402	0.974402	0.974402	0          
110	6     	0.974346	0.973845	0.974402	0.000166945
111	7     	0.971341	0.943795	0.974402	0.00918197 
112	3     	0.974402	0.974402	0.974402	0          
113	6     	0.974402	0.974402	0.974402	0          
114	10    	0.974402	0.974402	0.974402	0          
115	6     	0.957151	0.801892	0.974402	0.0517529  
116	6     	0.974402	0.974402	0.974402	0          
117	8     	0.973011	0.96049 	0.974402	0.00417362 
118	4     	0.974402	0.974402	0.974402	0          
119	4     	0.974402	0.974402	0.974402	0          
120	3     	0.974402	0.974402	0.974402	0          
121	4     	0.974402	0.974402	0.974402	0          
122	8     	0.974402	0.974402	0.974402	0          
123	5     	0.974346	0.973845	0.974402	0.000166945
124	2     	0.974402	0.974402	0.974402	0          
